workerid,proliferate.condition,coffee_getter,left_map,map_order,p_right,praise,recipient,right_map,trial,error
162,Default,male,images/gen_models_flipped/gen_models_flipped.028.png,1,1,high,male,images/gen_models_flipped/gen_models_flipped.039.png,31,
162,Default,female,images/gen_models/gen_models.019.png,0,90,medium,male,images/gen_models/gen_models.020.png,14,
162,Default,male,images/gen_models/gen_models.028.png,1,48,medium,female,images/gen_models/gen_models.027.png,17,
162,Default,female,images/gen_models_rotated/gen_models_rotated.028.png,1,17,medium,male,images/gen_models_rotated/gen_models_rotated.039.png,24,
162,Default,male,images/gen_models/gen_models.016.png,1,6,low,male,images/gen_models/gen_models.015.png,1,
162,Default,female,images/gen_models/gen_models.047.png,0,95,medium,male,images/gen_models/gen_models.048.png,18,
162,Default,female,images/gen_models/gen_models.036.png,1,0,low,female,images/gen_models/gen_models.035.png,9,
162,Default,female,images/gen_models/gen_models.001.png,1,10,high,female,images/gen_models/gen_models.035.png,36,
162,Default,female,images/gen_models_rotated/gen_models_rotated.037.png,0,3,high,female,images/gen_models_rotated/gen_models_rotated.038.png,28,
162,Default,female,images/gen_models/gen_models.042.png,0,87,medium,female,images/gen_models/gen_models.046.png,20,
162,Default,male,images/gen_models/gen_models.004.png,1,95,high,male,images/gen_models/gen_models.003.png,29,
162,Default,male,images/gen_models/gen_models.034.png,1,8,low,male,images/gen_models/gen_models.033.png,5,
162,Default,male,images/gen_models/gen_models.024.png,1,95,high,male,images/gen_models/gen_models.023.png,30,
162,Default,male,images/gen_models/gen_models.018.png,1,4,high,female,images/gen_models/gen_models.017.png,26,
162,Default,male,images/gen_models/gen_models.045.png,0,88,low,male,images/gen_models/gen_models.002.png,3,
162,Default,male,images/gen_models/gen_models.031.png,0,1,high,male,images/gen_models/gen_models.032.png,34,
162,Default,female,images/gen_models/gen_models.012.png,1,10,low,female,images/gen_models/gen_models.023.png,2,
162,Default,male,images/gen_models/gen_models.039.png,0,95,low,female,images/gen_models/gen_models.040.png,11,
162,Default,female,images/gen_models/gen_models.011.png,0,9,high,male,images/gen_models_flipped/gen_models_flipped.013.png,35,
162,Default,male,images/gen_models/gen_models.026.png,1,97,medium,female,images/gen_models/gen_models.024.png,19,
162,Default,male,images/gen_models/gen_models.042.png,1,84,medium,male,images/gen_models/gen_models.041.png,15,
162,Default,female,images/gen_models_rotated/gen_models_rotated.021.png,0,91,low,female,images/gen_models_rotated/gen_models_rotated.022.png,12,
133,Default,,,,"{""Q0"":""Path 1"",""Q1"":""2 times as long""}",,,,,
133,Default,,,,"{""Q0"":""Path 1"",""Q1"":""3 times as long""}",,,,,
133,Default,,,,"{""Q0"":""high""}",,,,,
133,Default,,,,"{""Q0"":""low""}",,,,,
133,Default,,,,"{""Q0"":""medium""}",,,,,
133,Default,male,images/gen_models/gen_models.011.png,0,20,high,male,images/gen_models/gen_models.012.png,25,
133,Default,male,images/gen_models/gen_models.023.png,0,98,low,male,images/gen_models/gen_models.012.png,2,
133,Default,male,images/gen_models_rotated/gen_models_rotated.013.png,0,81,high,male,images/gen_models_rotated/gen_models_rotated.014.png,32,
133,Default,female,images/gen_models/gen_models.034.png,1,2,low,male,images/gen_models/gen_models.033.png,5,
133,Default,female,images/gen_models/gen_models.018.png,1,2,high,female,images/gen_models/gen_models.017.png,26,
133,Default,male,images/gen_models_rotated/gen_models_rotated.039.png,0,67,medium,female,images/gen_models_rotated/gen_models_rotated.028.png,24,
133,Default,male,images/gen_models/gen_models.035.png,0,98,low,male,images/gen_models/gen_models.036.png,9,
133,Default,female,images/gen_models/gen_models.045.png,0,51,low,male,images/gen_models/gen_models.046.png,6,
133,Default,male,images/gen_models/gen_models.030.png,1,97,high,female,images/gen_models/gen_models.029.png,33,
133,Default,male,images/gen_models/gen_models.003.png,0,18,high,male,images/gen_models/gen_models.004.png,29,
133,Default,male,images/gen_models_flipped/gen_models_flipped.013.png,1,98,high,female,images/gen_models/gen_models.011.png,35,
133,Default,male,images/gen_models_rotated/gen_models_rotated.006.png,1,98,medium,female,images/gen_models_rotated/gen_models_rotated.005.png,16,
133,Default,male,images/gen_models_rotated/gen_models_rotated.019.png,0,2,low,female,images/gen_models_rotated/gen_models_rotated.020.png,8,
133,Default,female,images/gen_models_flipped/gen_models_flipped.021.png,0,97,medium,female,images/gen_models_flipped/gen_models_flipped.020.png,22,
133,Default,female,images/gen_models_rotated/gen_models_rotated.021.png,0,97,low,female,images/gen_models_rotated/gen_models_rotated.022.png,12,
133,Default,female,images/gen_models/gen_models.023.png,0,1,high,male,images/gen_models/gen_models.024.png,30,
133,Default,male,images/gen_models/gen_models.022.png,1,98,high,male,images/gen_models/gen_models.021.png,27,
133,Default,female,images/gen_models/gen_models.048.png,1,49,medium,male,images/gen_models/gen_models.047.png,18,
133,Default,female,images/gen_models/gen_models.006.png,1,98,low,male,images/gen_models/gen_models.005.png,7,
133,Default,female,images/gen_models/gen_models.039.png,0,99,low,female,images/gen_models/gen_models.040.png,11,
133,Default,female,images/gen_models_flipped/gen_models_flipped.039.png,0,21,high,female,images/gen_models_flipped/gen_models_flipped.028.png,31,
133,Default,female,images/gen_models/gen_models.041.png,0,49,medium,male,images/gen_models/gen_models.042.png,15,
133,Default,male,images/gen_models/gen_models.047.png,0,73,low,female,images/gen_models/gen_models.025.png,4,
133,Default,male,images/gen_models/gen_models.016.png,1,4,low,male,images/gen_models/gen_models.015.png,1,
133,Default,female,images/gen_models_rotated/gen_models_rotated.038.png,1,99,high,male,images/gen_models_rotated/gen_models_rotated.037.png,28,
133,Default,male,images/gen_models/gen_models.035.png,0,95,high,male,images/gen_models/gen_models.001.png,36,
133,Default,male,images/gen_models/gen_models.046.png,1,2,medium,male,images/gen_models/gen_models.042.png,20,
133,Default,female,images/gen_models/gen_models.008.png,1,19,medium,male,images/gen_models/gen_models.007.png,23,
133,Default,male,images/gen_models/gen_models.038.png,1,0,low,male,images/gen_models/gen_models.037.png,10,
133,Default,female,images/gen_models/gen_models.027.png,0,50,medium,female,images/gen_models/gen_models.028.png,17,
133,Default,male,images/gen_models/gen_models.002.png,1,16,low,female,images/gen_models/gen_models.045.png,3,
133,Default,female,images/gen_models/gen_models.019.png,0,1,medium,female,images/gen_models/gen_models.020.png,14,
133,Default,male,images/gen_models/gen_models.014.png,1,99,medium,male,images/gen_models/gen_models.013.png,21,
133,Default,female,images/gen_models/gen_models.010.png,1,75,medium,male,images/gen_models/gen_models.009.png,13,
133,Default,male,images/gen_models/gen_models.032.png,1,98,high,female,images/gen_models/gen_models.031.png,34,
133,Default,female,images/gen_models/gen_models.026.png,1,69,medium,female,images/gen_models/gen_models.024.png,19,
148,Default,,,,"{""Q0"":""Path 1"",""Q1"":""3 times as long""}",,,,,
148,Default,,,,"{""Q0"":""high""}",,,,,
148,Default,,,,"{""Q0"":""low""}",,,,,
148,Default,,,,"{""Q0"":""medium""}",,,,,
148,Default,male,images/gen_models/gen_models.042.png,1,4,medium,male,images/gen_models/gen_models.041.png,15,
148,Default,male,images/gen_models/gen_models.015.png,0,5,low,female,images/gen_models/gen_models.016.png,1,
148,Default,female,images/gen_models/gen_models.039.png,0,2,low,female,images/gen_models/gen_models.040.png,11,
148,Default,male,images/gen_models_flipped/gen_models_flipped.013.png,1,95,high,female,images/gen_models/gen_models.011.png,35,
148,Default,male,images/gen_models/gen_models.046.png,1,4,low,female,images/gen_models/gen_models.045.png,6,
148,Default,male,images/gen_models/gen_models.035.png,0,98,high,female,images/gen_models/gen_models.001.png,36,
148,Default,female,images/gen_models_flipped/gen_models_flipped.021.png,0,1,medium,female,images/gen_models_flipped/gen_models_flipped.020.png,22,
148,Default,male,images/gen_models_rotated/gen_models_rotated.006.png,1,4,medium,male,images/gen_models_rotated/gen_models_rotated.005.png,16,
148,Default,female,images/gen_models_rotated/gen_models_rotated.020.png,1,97,low,male,images/gen_models_rotated/gen_models_rotated.019.png,8,
148,Default,male,images/gen_models_rotated/gen_models_rotated.028.png,1,99,medium,female,images/gen_models_rotated/gen_models_rotated.039.png,24,
148,Default,male,images/gen_models/gen_models.004.png,1,98,high,female,images/gen_models/gen_models.003.png,29,
148,Default,male,images/gen_models/gen_models.022.png,1,99,high,female,images/gen_models/gen_models.021.png,27,
148,Default,female,images/gen_models/gen_models.009.png,0,49,medium,male,images/gen_models/gen_models.010.png,13,
148,Default,male,images/gen_models/gen_models.002.png,1,1,low,male,images/gen_models/gen_models.045.png,3,
148,Default,male,images/gen_models/gen_models.007.png,0,2,medium,female,images/gen_models/gen_models.008.png,23,
148,Default,male,images/gen_models_flipped/gen_models_flipped.028.png,1,1,high,female,images/gen_models_flipped/gen_models_flipped.039.png,31,
148,Default,female,images/gen_models/gen_models.005.png,0,2,low,male,images/gen_models/gen_models.006.png,7,
148,Default,male,images/gen_models/gen_models.012.png,1,97,high,male,images/gen_models/gen_models.011.png,25,
148,Default,male,images/gen_models/gen_models.024.png,0,99,medium,male,images/gen_models/gen_models.026.png,19,
148,Default,female,images/gen_models/gen_models.042.png,0,97,medium,male,images/gen_models/gen_models.046.png,20,
148,Default,female,images/gen_models/gen_models.018.png,1,1,high,female,images/gen_models/gen_models.017.png,26,
148,Default,male,images/gen_models/gen_models.035.png,0,97,low,female,images/gen_models/gen_models.036.png,9,
148,Default,male,images/gen_models/gen_models.032.png,1,99,high,female,images/gen_models/gen_models.031.png,34,
148,Default,female,images/gen_models_rotated/gen_models_rotated.021.png,0,99,low,female,images/gen_models_rotated/gen_models_rotated.022.png,12,
148,Default,female,images/gen_models/gen_models.020.png,1,2,medium,female,images/gen_models/gen_models.019.png,14,
148,Default,male,images/gen_models/gen_models.038.png,1,1,low,male,images/gen_models/gen_models.037.png,10,
148,Default,female,images/gen_models/gen_models.028.png,1,49,medium,female,images/gen_models/gen_models.027.png,17,
148,Default,male,images/gen_models/gen_models.048.png,1,98,medium,male,images/gen_models/gen_models.047.png,18,
148,Default,male,images/gen_models/gen_models.023.png,0,99,low,female,images/gen_models/gen_models.012.png,2,
148,Default,female,images/gen_models/gen_models.029.png,0,51,high,female,images/gen_models/gen_models.030.png,33,
148,Default,female,images/gen_models/gen_models.023.png,0,49,high,female,images/gen_models/gen_models.024.png,30,
148,Default,female,images/gen_models/gen_models.025.png,1,2,low,male,images/gen_models/gen_models.047.png,4,
148,Default,male,images/gen_models/gen_models.033.png,0,96,low,female,images/gen_models/gen_models.034.png,5,
148,Default,female,images/gen_models/gen_models.013.png,0,100,medium,female,images/gen_models/gen_models.014.png,21,
148,Default,male,images/gen_models_rotated/gen_models_rotated.013.png,0,98,high,female,images/gen_models_rotated/gen_models_rotated.014.png,32,
148,Default,female,images/gen_models_rotated/gen_models_rotated.038.png,1,98,high,male,images/gen_models_rotated/gen_models_rotated.037.png,28,
121,Default,,,,"{""Q0"":""Path 1"",""Q1"":""3 times as long""}",,,,,
121,Default,,,,"{""Q0"":""high""}",,,,,
121,Default,,,,"{""Q0"":""medium""}",,,,,
121,Default,,,,"{""Q0"":""medium""}",,,,,
121,Default,male,images/gen_models_rotated/gen_models_rotated.005.png,0,18,medium,male,images/gen_models_rotated/gen_models_rotated.006.png,16,
121,Default,female,images/gen_models/gen_models.027.png,0,49,medium,female,images/gen_models/gen_models.028.png,17,
121,Default,male,images/gen_models/gen_models.010.png,1,84,medium,male,images/gen_models/gen_models.009.png,13,
121,Default,male,images/gen_models/gen_models.019.png,0,15,medium,female,images/gen_models/gen_models.020.png,14,
121,Default,female,images/gen_models/gen_models.031.png,0,17,high,male,images/gen_models/gen_models.032.png,34,
121,Default,male,images/gen_models/gen_models.037.png,0,82,low,male,images/gen_models/gen_models.038.png,10,
121,Default,female,images/gen_models/gen_models.034.png,1,1,low,female,images/gen_models/gen_models.033.png,5,
121,Default,male,images/gen_models/gen_models.048.png,1,49,medium,female,images/gen_models/gen_models.047.png,18,
121,Default,female,images/gen_models/gen_models.025.png,1,4,low,female,images/gen_models/gen_models.047.png,4,
121,Default,female,images/gen_models/gen_models.012.png,1,98,high,female,images/gen_models/gen_models.011.png,25,
121,Default,male,images/gen_models_rotated/gen_models_rotated.013.png,0,16,high,male,images/gen_models_rotated/gen_models_rotated.014.png,32,
121,Default,male,images/gen_models/gen_models.008.png,1,2,medium,female,images/gen_models/gen_models.007.png,23,
121,Default,male,images/gen_models/gen_models.045.png,0,46,low,female,images/gen_models/gen_models.002.png,3,
121,Default,male,images/gen_models/gen_models.001.png,1,71,high,male,images/gen_models/gen_models.035.png,36,
121,Default,male,images/gen_models/gen_models.041.png,0,27,medium,male,images/gen_models/gen_models.042.png,15,
121,Default,male,images/gen_models_rotated/gen_models_rotated.028.png,1,20,medium,male,images/gen_models_rotated/gen_models_rotated.039.png,24,
121,Default,female,images/gen_models/gen_models.023.png,0,87,low,male,images/gen_models/gen_models.012.png,2,
121,Default,male,images/gen_models_rotated/gen_models_rotated.020.png,1,94,low,male,images/gen_models_rotated/gen_models_rotated.019.png,8,
121,Default,male,images/gen_models_flipped/gen_models_flipped.039.png,0,19,high,female,images/gen_models_flipped/gen_models_flipped.028.png,31,
121,Default,male,images/gen_models/gen_models.024.png,1,85,high,female,images/gen_models/gen_models.023.png,30,
121,Default,female,images/gen_models/gen_models.046.png,1,85,low,female,images/gen_models/gen_models.045.png,6,
121,Default,female,images/gen_models/gen_models.021.png,0,4,high,male,images/gen_models/gen_models.022.png,27,
121,Default,female,images/gen_models/gen_models.039.png,0,95,low,male,images/gen_models/gen_models.040.png,11,
